record_id,week_no,date,work_centre,shift,planned_hrs,actual_hrs,utilization_pct,downtime_hrs,downtime_reason,delay_hrs,throughput_deviation_pct,overload_probability,operator_count,wc_status,scenario
WCU-12-4-WC-09-Af,12,2026-03-26,WC-09,Afternoon,8,6.33,101.43,1.67,Setup,0.79,17,0.52,4,Degraded,SUPPLIER_FAILURE
WCU-12-4-WC-09-Ni,12,2026-03-26,WC-09,Night,8,7.03,97.75,0.97,None,1.13,21,0.29,2,Active,SUPPLIER_FAILURE
WCU-12-4-WC-12-Mo,12,2026-03-26,WC-12,Morning,8,7.16,87.62,0.84,None,3.02,29,0.12,3,Active,SUPPLIER_FAILURE
WCU-12-4-WC-12-Af,12,2026-03-26,WC-12,Afternoon,8,6.19,90.39,1.81,None,1.28,26,0.13,3,Active,SUPPLIER_FAILURE
WCU-12-4-WC-12-Ni,12,2026-03-26,WC-12,Night,8,5.78,79.53,2.22,Setup,1.99,38,0,3,Active,SUPPLIER_FAILURE
WCU-12-4-WC-15-Mo,12,2026-03-26,WC-15,Morning,8,7.01,100.82,0.99,None,3.91,39,0.47,1,Degraded,SUPPLIER_FAILURE
WCU-12-4-WC-15-Af,12,2026-03-26,WC-15,Afternoon,8,5.66,73.8,2.34,Planned Maintenance,2.81,21,0,3,Active,SUPPLIER_FAILURE
WCU-12-4-WC-15-Ni,12,2026-03-26,WC-15,Night,8,6.1,94.27,1.9,Material Wait,1.5,18,0.2,3,Active,SUPPLIER_FAILURE
WCU-12-4-WC-ASSM-03-Mo,12,2026-03-26,WC-ASSM-03,Morning,8,6.49,84.78,1.51,None,0.89,13,0.07,4,Active,SUPPLIER_FAILURE
WCU-12-4-WC-ASSM-03-Af,12,2026-03-26,WC-ASSM-03,Afternoon,8,6.66,105.45,1.34,None,2.08,40,0.51,3,Degraded,SUPPLIER_FAILURE
WCU-12-4-WC-ASSM-03-Ni,12,2026-03-26,WC-ASSM-03,Night,8,6.3,104.0,1.7,Planned Maintenance,3.5,19,0.56,1,Degraded,SUPPLIER_FAILURE
WCU-12-5-WC-01-Mo,12,2026-03-27,WC-01,Morning,8,6.85,97.12,1.15,None,3.56,15,0.43,2,Active,SUPPLIER_FAILURE
WCU-12-5-WC-01-Af,12,2026-03-27,WC-01,Afternoon,8,6.28,98.03,1.72,Planned Maintenance,1.53,26,0.26,4,Active,SUPPLIER_FAILURE
WCU-12-5-WC-01-Ni,12,2026-03-27,WC-01,Night,8,7.24,86.41,0.76,None,2.41,32,0.22,4,Active,SUPPLIER_FAILURE
WCU-12-5-WC-04-Mo,12,2026-03-27,WC-04,Morning,8,5.65,95.82,2.35,Setup,1.17,38,0.37,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-04-Af,12,2026-03-27,WC-04,Afternoon,8,7.29,103.64,0.71,None,1.47,42,0.39,3,Degraded,SUPPLIER_FAILURE
WCU-12-5-WC-04-Ni,12,2026-03-27,WC-04,Night,8,6.0,85.96,2.0,Setup,1.96,32,0.21,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-07-Mo,12,2026-03-27,WC-07,Morning,8,6.87,99.07,1.13,None,3.59,44,0.45,4,Active,SUPPLIER_FAILURE
WCU-12-5-WC-07-Af,12,2026-03-27,WC-07,Afternoon,8,6.64,72.42,1.36,Setup,2.67,37,0,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-07-Ni,12,2026-03-27,WC-07,Night,8,6.88,78.72,1.12,None,1.19,17,0,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-09-Mo,12,2026-03-27,WC-09,Morning,8,5.76,81.22,2.24,Material Wait,2.5,13,0.07,4,Active,SUPPLIER_FAILURE
WCU-12-5-WC-09-Af,12,2026-03-27,WC-09,Afternoon,8,6.09,82.21,1.91,None,2.04,13,0,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-09-Ni,12,2026-03-27,WC-09,Night,8,7.35,83.25,0.65,None,0.97,30,0.12,1,Active,SUPPLIER_FAILURE
WCU-12-5-WC-12-Mo,12,2026-03-27,WC-12,Morning,8,6.29,100.87,1.71,None,0.92,29,0.35,1,Degraded,SUPPLIER_FAILURE
WCU-12-5-WC-12-Af,12,2026-03-27,WC-12,Afternoon,8,6.42,88.28,1.58,None,2.84,41,0.07,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-12-Ni,12,2026-03-27,WC-12,Night,8,7.17,86.45,0.83,None,2.91,43,0.2,4,Active,SUPPLIER_FAILURE
WCU-12-5-WC-15-Mo,12,2026-03-27,WC-15,Morning,8,6.73,102.81,1.27,None,0.86,18,0.48,2,Degraded,SUPPLIER_FAILURE
WCU-12-5-WC-15-Af,12,2026-03-27,WC-15,Afternoon,8,6.04,93.84,1.96,None,2.95,40,0.21,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-15-Ni,12,2026-03-27,WC-15,Night,8,7.42,71.17,0.58,None,3.52,14,0,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-ASSM-03-Mo,12,2026-03-27,WC-ASSM-03,Morning,8,6.47,73.97,1.53,None,3.51,19,0,3,Active,SUPPLIER_FAILURE
WCU-12-5-WC-ASSM-03-Af,12,2026-03-27,WC-ASSM-03,Afternoon,8,6.5,96.93,1.5,Planned Maintenance,0.62,45,0.31,4,Active,SUPPLIER_FAILURE
WCU-12-5-WC-ASSM-03-Ni,12,2026-03-27,WC-ASSM-03,Night,8,6.67,109.78,1.33,Material Wait,1.95,38,0.52,1,Degraded,SUPPLIER_FAILURE
WCU-13-1-WC-01-Mo,13,2026-03-30,WC-01,Morning,8,7.23,89.85,0.77,None,0.69,17,0.26,2,Active,NORMAL
WCU-13-1-WC-01-Af,13,2026-03-30,WC-01,Afternoon,8,7.05,74.08,0.95,Planned Maintenance,1.68,17,0,2,Active,NORMAL
WCU-13-1-WC-01-Ni,13,2026-03-30,WC-01,Night,8,7.11,78.32,0.89,None,1.35,-3,0,2,Active,NORMAL
WCU-13-1-WC-04-Mo,13,2026-03-30,WC-04,Morning,8,7.95,62.87,0.05,Planned Maintenance,1.93,8,0,1,Active,NORMAL
WCU-13-1-WC-04-Af,13,2026-03-30,WC-04,Afternoon,8,7.46,87.68,0.54,Planned Maintenance,0.83,14,0.2,2,Active,NORMAL
WCU-13-1-WC-04-Ni,13,2026-03-30,WC-04,Night,8,7.6,77.2,0.4,None,1.62,18,0,2,Active,NORMAL
WCU-13-1-WC-07-Mo,13,2026-03-30,WC-07,Morning,8,7.03,65.01,0.97,Material Wait,1.46,14,0,3,Active,NORMAL
WCU-13-1-WC-07-Af,13,2026-03-30,WC-07,Afternoon,8,7.6,80.43,0.4,Setup,0.02,-3,0.04,1,Active,NORMAL
WCU-13-1-WC-07-Ni,13,2026-03-30,WC-07,Night,8,7.82,65.66,0.18,None,0.75,0,0,3,Active,NORMAL
WCU-13-1-WC-09-Mo,13,2026-03-30,WC-09,Morning,8,7.56,67.74,0.44,Material Wait,0.82,-1,0,2,Active,NORMAL
WCU-13-1-WC-09-Af,13,2026-03-30,WC-09,Afternoon,8,7.34,83.22,0.66,None,0.56,14,0.12,3,Active,NORMAL
WCU-13-1-WC-09-Ni,13,2026-03-30,WC-09,Night,8,7.5,61.23,0.5,Material Wait,1.7,9,0,1,Active,NORMAL
WCU-13-1-WC-12-Mo,13,2026-03-30,WC-12,Morning,8,7.99,75.01,0.01,Material Wait,1.04,14,0,1,Active,NORMAL
WCU-13-1-WC-12-Af,13,2026-03-30,WC-12,Afternoon,8,7.17,66.93,0.83,Planned Maintenance,1.61,15,0,2,Active,NORMAL
WCU-13-1-WC-12-Ni,13,2026-03-30,WC-12,Night,8,7.08,76.54,0.92,Planned Maintenance,1.77,7,0,3,Active,NORMAL
WCU-13-1-WC-15-Mo,13,2026-03-30,WC-15,Morning,8,7.93,76.64,0.07,None,1.79,2,0,2,Active,NORMAL
WCU-13-1-WC-15-Af,13,2026-03-30,WC-15,Afternoon,8,7.93,55.69,0.07,Setup,0.33,-3,0,2,Active,NORMAL
WCU-13-1-WC-15-Ni,13,2026-03-30,WC-15,Night,8,7.02,63.14,0.98,None,1.26,1,0,1,Active,NORMAL
WCU-13-1-WC-ASSM-03-Mo,13,2026-03-30,WC-ASSM-03,Morning,8,7.88,64.5,0.12,Material Wait,0.04,11,0,3,Active,NORMAL
WCU-13-1-WC-ASSM-03-Af,13,2026-03-30,WC-ASSM-03,Afternoon,8,7.04,88.42,0.96,None,0.16,4,0.15,2,Active,NORMAL
WCU-13-1-WC-ASSM-03-Ni,13,2026-03-30,WC-ASSM-03,Night,8,7.22,82.19,0.78,Planned Maintenance,1.65,4,0.06,3,Active,NORMAL
WCU-13-2-WC-01-Mo,13,2026-03-31,WC-01,Morning,8,7.82,60.41,0.18,Setup,1.03,9,0,3,Active,NORMAL
WCU-13-2-WC-01-Af,13,2026-03-31,WC-01,Afternoon,8,7.09,63.23,0.91,Setup,1.62,9,0,3,Active,NORMAL
WCU-13-2-WC-01-Ni,13,2026-03-31,WC-01,Night,8,7.72,79.0,0.28,Material Wait,0.42,-1,0,1,Active,NORMAL
WCU-13-2-WC-04-Mo,13,2026-03-31,WC-04,Morning,8,7.95,72.7,0.05,Setup,1.22,0,0,1,Active,NORMAL
WCU-13-2-WC-04-Af,13,2026-03-31,WC-04,Afternoon,8,7.36,80.94,0.64,Planned Maintenance,0.89,12,0.06,2,Active,NORMAL
WCU-13-2-WC-04-Ni,13,2026-03-31,WC-04,Night,8,7.39,90.91,0.61,None,0.17,-5,0.28,1,Active,NORMAL
WCU-13-2-WC-07-Mo,13,2026-03-31,WC-07,Morning,8,7.35,75.38,0.65,None,1.76,11,0,4,Active,NORMAL
WCU-13-2-WC-07-Af,13,2026-03-31,WC-07,Afternoon,8,7.35,93.48,0.65,Setup,0.14,13,0.34,2,Active,NORMAL
WCU-13-2-WC-07-Ni,13,2026-03-31,WC-07,Night,8,7.36,59.98,0.64,Planned Maintenance,1.83,16,0,1,Active,NORMAL
WCU-13-2-WC-09-Mo,13,2026-03-31,WC-09,Morning,8,7.64,57.0,0.36,None,0.95,9,0,4,Active,NORMAL
WCU-13-2-WC-09-Af,13,2026-03-31,WC-09,Afternoon,8,7.9,91.14,0.1,Setup,0.77,0,0.2,2,Active,NORMAL
WCU-13-2-WC-09-Ni,13,2026-03-31,WC-09,Night,8,7.88,58.84,0.12,None,1.16,12,0,3,Active,NORMAL
WCU-13-2-WC-12-Mo,13,2026-03-31,WC-12,Morning,8,7.48,59.45,0.52,None,1.68,3,0,1,Active,NORMAL
WCU-13-2-WC-12-Af,13,2026-03-31,WC-12,Afternoon,8,7.93,66.32,0.07,None,1.76,-2,0,4,Active,NORMAL
WCU-13-2-WC-12-Ni,13,2026-03-31,WC-12,Night,8,7.91,58.34,0.09,None,0.75,12,0,2,Active,NORMAL
WCU-13-2-WC-15-Mo,13,2026-03-31,WC-15,Morning,8,7.37,68.21,0.63,None,0.11,-4,0,1,Active,NORMAL
WCU-13-2-WC-15-Af,13,2026-03-31,WC-15,Afternoon,8,7.41,83.45,0.59,Planned Maintenance,1.64,16,0,4,Active,NORMAL
WCU-13-2-WC-15-Ni,13,2026-03-31,WC-15,Night,8,7.12,85.28,0.88,None,1.01,6,0.08,3,Active,NORMAL
WCU-13-2-WC-ASSM-03-Mo,13,2026-03-31,WC-ASSM-03,Morning,8,7.22,59.6,0.78,None,0.89,15,0,1,Active,NORMAL
WCU-13-2-WC-ASSM-03-Af,13,2026-03-31,WC-ASSM-03,Afternoon,8,7.72,61.1,0.28,Material Wait,0.54,4,0,4,Active,NORMAL
WCU-13-2-WC-ASSM-03-Ni,13,2026-03-31,WC-ASSM-03,Night,8,7.87,72.64,0.13,Material Wait,1.86,-5,0,2,Active,NORMAL
WCU-13-3-WC-01-Mo,13,2026-04-01,WC-01,Morning,8,7.42,93.05,0.58,None,0.06,-4,0.29,2,Active,NORMAL
WCU-13-3-WC-01-Af,13,2026-04-01,WC-01,Afternoon,8,7.17,59.53,0.83,Material Wait,1.72,15,0,1,Active,NORMAL
WCU-13-3-WC-01-Ni,13,2026-04-01,WC-01,Night,8,7.92,66.61,0.08,Material Wait,1.07,2,0,4,Active,NORMAL
WCU-13-3-WC-04-Mo,13,2026-04-01,WC-04,Morning,8,7.15,87.98,0.85,Setup,0.92,19,0.08,1,Active,NORMAL
WCU-13-3-WC-04-Af,13,2026-04-01,WC-04,Afternoon,8,7.39,73.48,0.61,None,0.68,19,0,4,Active,NORMAL
WCU-13-3-WC-04-Ni,13,2026-04-01,WC-04,Night,8,7.34,91.89,0.66,None,1.48,4,0.2,1,Active,NORMAL
WCU-13-3-WC-07-Mo,13,2026-04-01,WC-07,Morning,8,7.93,70.97,0.07,None,0.45,5,0,4,Active,NORMAL
WCU-13-3-WC-07-Af,13,2026-04-01,WC-07,Afternoon,8,7.48,65.51,0.52,None,0.74,-2,0,2,Active,NORMAL
WCU-13-3-WC-07-Ni,13,2026-04-01,WC-07,Night,8,7.26,58.68,0.74,None,0.79,20,0,4,Active,NORMAL
WCU-13-3-WC-09-Mo,13,2026-04-01,WC-09,Morning,8,7.38,88.69,0.62,Setup,1.26,8,0.08,3,Active,NORMAL
WCU-13-3-WC-09-Af,13,2026-04-01,WC-09,Afternoon,8,7.56,56.43,0.44,None,1.74,8,0,4,Active,NORMAL
WCU-13-3-WC-09-Ni,13,2026-04-01,WC-09,Night,8,7.45,92.72,0.55,None,1.05,-5,0.21,4,Active,NORMAL
WCU-13-3-WC-12-Mo,13,2026-04-01,WC-12,Morning,8,7.24,81.05,0.76,Planned Maintenance,1.81,-3,0.1,2,Active,NORMAL
WCU-13-3-WC-12-Af,13,2026-04-01,WC-12,Afternoon,8,7.24,82.58,0.76,Setup,0.3,6,0,3,Active,NORMAL
WCU-13-3-WC-12-Ni,13,2026-04-01,WC-12,Night,8,7.36,82.42,0.64,Setup,1.33,15,0.09,2,Active,NORMAL
WCU-13-3-WC-15-Mo,13,2026-04-01,WC-15,Morning,8,7.99,60.98,0.01,None,0.74,13,0,3,Active,NORMAL
WCU-13-3-WC-15-Af,13,2026-04-01,WC-15,Afternoon,8,7.39,69.85,0.61,None,1.71,0,0,2,Active,NORMAL
WCU-13-3-WC-15-Ni,13,2026-04-01,WC-15,Night,8,7.89,61.19,0.11,Material Wait,1.92,13,0,2,Active,NORMAL
WCU-13-3-WC-ASSM-03-Mo,13,2026-04-01,WC-ASSM-03,Morning,8,7.54,87.91,0.46,None,1.78,-1,0.15,4,Active,NORMAL
WCU-13-3-WC-ASSM-03-Af,13,2026-04-01,WC-ASSM-03,Afternoon,8,7.01,91.82,0.99,None,0.35,18,0.31,3,Active,NORMAL
WCU-13-3-WC-ASSM-03-Ni,13,2026-04-01,WC-ASSM-03,Night,8,7.48,92.97,0.52,Material Wait,0.26,6,0.35,4,Active,NORMAL
WCU-13-4-WC-01-Mo,13,2026-04-02,WC-01,Morning,8,7.5,82.72,0.5,None,1.6,18,0.07,2,Active,NORMAL
WCU-13-4-WC-01-Af,13,2026-04-02,WC-01,Afternoon,8,7.5,91.68,0.5,Planned Maintenance,0.69,5,0.32,4,Active,NORMAL
WCU-13-4-WC-01-Ni,13,2026-04-02,WC-01,Night,8,7.27,93.11,0.73,Setup,1.57,4,0.22,4,Active,NORMAL
WCU-13-4-WC-04-Mo,13,2026-04-02,WC-04,Morning,8,7.03,91.11,0.97,Material Wait,1.21,5,0.18,2,Active,NORMAL
WCU-13-4-WC-04-Af,13,2026-04-02,WC-04,Afternoon,8,7.5,84.61,0.5,None,0.15,4,0.01,3,Active,NORMAL
WCU-13-4-WC-04-Ni,13,2026-04-02,WC-04,Night,8,7.04,57.76,0.96,None,1.67,17,0,1,Active,NORMAL
WCU-13-4-WC-07-Mo,13,2026-04-02,WC-07,Morning,8,7.85,57.37,0.15,None,1.37,15,0,1,Active,NORMAL
WCU-13-4-WC-07-Af,13,2026-04-02,WC-07,Afternoon,8,7.39,68.37,0.61,Material Wait,1.43,3,0,1,Active,NORMAL
WCU-13-4-WC-07-Ni,13,2026-04-02,WC-07,Night,8,7.72,76.02,0.28,None,1.12,0,0,1,Active,NORMAL
WCU-13-4-WC-09-Mo,13,2026-04-02,WC-09,Morning,8,7.04,72.64,0.96,Planned Maintenance,1.96,6,0,3,Active,NORMAL
WCU-13-4-WC-09-Af,13,2026-04-02,WC-09,Afternoon,8,7.09,64.63,0.91,None,0.43,14,0,4,Active,NORMAL
WCU-13-4-WC-09-Ni,13,2026-04-02,WC-09,Night,8,7.1,64.44,0.9,None,0.06,13,0,4,Active,NORMAL
WCU-13-4-WC-12-Mo,13,2026-04-02,WC-12,Morning,8,7.84,79.81,0.16,None,0.18,-1,0,1,Active,NORMAL
WCU-13-4-WC-12-Af,13,2026-04-02,WC-12,Afternoon,8,7.06,59.4,0.94,Setup,1.46,11,0,1,Active,NORMAL
WCU-13-4-WC-12-Ni,13,2026-04-02,WC-12,Night,8,7.26,91.44,0.74,Material Wait,1.98,17,0.29,1,Active,NORMAL
WCU-13-4-WC-15-Mo,13,2026-04-02,WC-15,Morning,8,7.98,85.61,0.02,Planned Maintenance,1.89,-4,0.04,3,Active,NORMAL
WCU-13-4-WC-15-Af,13,2026-04-02,WC-15,Afternoon,8,7.13,68.62,0.87,None,1.98,-2,0,1,Active,NORMAL
WCU-13-4-WC-15-Ni,13,2026-04-02,WC-15,Night,8,7.73,71.13,0.27,Material Wait,0.16,16,0,2,Active,NORMAL
WCU-13-4-WC-ASSM-03-Mo,13,2026-04-02,WC-ASSM-03,Morning,8,7.19,74.71,0.81,Setup,0.2,2,0,2,Active,NORMAL
WCU-13-4-WC-ASSM-03-Af,13,2026-04-02,WC-ASSM-03,Afternoon,8,7.52,61.12,0.48,None,1.13,-3,0,1,Active,NORMAL
WCU-13-4-WC-ASSM-03-Ni,13,2026-04-02,WC-ASSM-03,Night,8,7.41,68.61,0.59,None,0.3,5,0,2,Active,NORMAL
WCU-13-5-WC-01-Mo,13,2026-04-03,WC-01,Morning,8,7.04,76.72,0.96,Setup,0.18,12,0,4,Active,NORMAL
WCU-13-5-WC-01-Af,13,2026-04-03,WC-01,Afternoon,8,7.33,83.76,0.67,Setup,1.34,7,0.14,4,Active,NORMAL
WCU-13-5-WC-01-Ni,13,2026-04-03,WC-01,Night,8,7.66,67.89,0.34,None,0.08,-4,0,2,Active,NORMAL
WCU-13-5-WC-04-Mo,13,2026-04-03,WC-04,Morning,8,7.29,72.76,0.71,Planned Maintenance,0.65,15,0,4,Active,NORMAL
WCU-13-5-WC-04-Af,13,2026-04-03,WC-04,Afternoon,8,7.81,64.65,0.19,Setup,1.69,17,0,2,Active,NORMAL
WCU-13-5-WC-04-Ni,13,2026-04-03,WC-04,Night,8,7.2,85.01,0.8,None,0.93,1,0.09,4,Active,NORMAL
WCU-13-5-WC-07-Mo,13,2026-04-03,WC-07,Morning,8,7.05,94.39,0.95,None,0.94,17,0.2,3,Active,NORMAL
WCU-13-5-WC-07-Af,13,2026-04-03,WC-07,Afternoon,8,7.94,94.71,0.06,None,0.94,12,0.3,3,Active,NORMAL
WCU-13-5-WC-07-Ni,13,2026-04-03,WC-07,Night,8,7.66,67.11,0.34,None,0.45,3,0,2,Active,NORMAL
WCU-13-5-WC-09-Mo,13,2026-04-03,WC-09,Morning,8,7.01,83.67,0.99,Planned Maintenance,1.5,13,0.09,2,Active,NORMAL
WCU-13-5-WC-09-Af,13,2026-04-03,WC-09,Afternoon,8,7.59,80.79,0.41,None,0.47,17,0,3,Active,NORMAL
WCU-13-5-WC-09-Ni,13,2026-04-03,WC-09,Night,8,7.54,60.12,0.46,Setup,0.49,0,0,4,Active,NORMAL
WCU-13-5-WC-12-Mo,13,2026-04-03,WC-12,Morning,8,7.15,77.22,0.85,None,1.97,5,0,4,Active,NORMAL
WCU-13-5-WC-12-Af,13,2026-04-03,WC-12,Afternoon,8,7.86,80.41,0.14,Planned Maintenance,1.16,2,0.03,2,Active,NORMAL
WCU-13-5-WC-12-Ni,13,2026-04-03,WC-12,Night,8,7.91,56.69,0.09,Planned Maintenance,0.19,10,0,4,Active,NORMAL
WCU-13-5-WC-15-Mo,13,2026-04-03,WC-15,Morning,8,7.87,72.53,0.13,None,0.19,12,0,3,Active,NORMAL
WCU-13-5-WC-15-Af,13,2026-04-03,WC-15,Afternoon,8,7.94,74.66,0.06,Planned Maintenance,0.35,14,0,1,Active,NORMAL
WCU-13-5-WC-15-Ni,13,2026-04-03,WC-15,Night,8,7.77,73.92,0.23,Planned Maintenance,0.05,7,0,2,Active,NORMAL
WCU-13-5-WC-ASSM-03-Mo,13,2026-04-03,WC-ASSM-03,Morning,8,7.68,75.84,0.32,Setup,0.54,17,0,1,Active,NORMAL
WCU-13-5-WC-ASSM-03-Af,13,2026-04-03,WC-ASSM-03,Afternoon,8,7.1,78.11,0.9,Material Wait,1.54,1,0,4,Active,NORMAL
WCU-13-5-WC-ASSM-03-Ni,13,2026-04-03,WC-ASSM-03,Night,8,7.07,69.52,0.93,None,0.06,-2,0,3,Active,NORMAL
WCU-14-1-WC-01-Mo,14,2026-04-06,WC-01,Morning,8,7.52,74.13,0.48,None,1.68,0,0,3,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-01-Af,14,2026-04-06,WC-01,Afternoon,8,7.05,64.04,0.95,Material Wait,0.73,10,0,2,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-01-Ni,14,2026-04-06,WC-01,Night,8,7.51,88.51,0.49,None,0.44,15,0.18,4,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-04-Mo,14,2026-04-06,WC-04,Morning,8,7.16,68.61,0.84,None,0.88,14,0,2,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-04-Af,14,2026-04-06,WC-04,Afternoon,8,7.59,63.86,0.41,Setup,0.19,6,0,2,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-04-Ni,14,2026-04-06,WC-04,Night,8,7.73,60.53,0.27,None,1.26,-1,0,4,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-07-Mo,14,2026-04-06,WC-07,Morning,8,7.83,65.53,0.17,Setup,0.34,20,0,4,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-07-Af,14,2026-04-06,WC-07,Afternoon,8,7.75,66.88,0.25,None,0.83,-2,0,4,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-07-Ni,14,2026-04-06,WC-07,Night,8,7.12,75.89,0.88,None,1.71,9,0,1,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-09-Mo,14,2026-04-06,WC-09,Morning,8,7.32,77.76,0.68,None,0.27,-4,0,2,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-09-Af,14,2026-04-06,WC-09,Afternoon,8,7.79,74.31,0.21,None,1.24,-1,0,2,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-09-Ni,14,2026-04-06,WC-09,Night,8,7.33,63.52,0.67,Setup,1.34,6,0,1,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-12-Mo,14,2026-04-06,WC-12,Morning,8,7.8,68.55,0.2,None,0.24,0,0,3,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-12-Af,14,2026-04-06,WC-12,Afternoon,8,7.74,57.53,0.26,None,1.73,17,0,1,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-12-Ni,14,2026-04-06,WC-12,Night,8,7.2,94.16,0.8,Material Wait,0.48,1,0.21,4,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-15-Mo,14,2026-04-06,WC-15,Morning,8,7.91,76.88,0.09,Setup,0.23,14,0,1,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-15-Af,14,2026-04-06,WC-15,Afternoon,8,7.95,75.25,0.05,None,0.07,14,0,4,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-15-Ni,14,2026-04-06,WC-15,Night,8,7.88,66.24,0.12,Setup,0.3,0,0,1,Active,MACHINE_BREAKDOWN
WCU-14-1-WC-ASSM-03-Mo,14,2026-04-06,WC-ASSM-03,Morning,8,1.22,0.88,6.78,Machine Breakdown,8.88,82,0,3,Offline,MACHINE_BREAKDOWN
WCU-14-1-WC-ASSM-03-Af,14,2026-04-06,WC-ASSM-03,Afternoon,8,1.41,5.2,6.59,Machine Breakdown,6.04,65,0,3,Offline,MACHINE_BREAKDOWN
WCU-14-1-WC-ASSM-03-Ni,14,2026-04-06,WC-ASSM-03,Night,8,1.84,0.77,6.16,Machine Breakdown,9.4,78,0,3,Offline,MACHINE_BREAKDOWN
WCU-14-2-WC-01-Mo,14,2026-04-07,WC-01,Morning,8,7.79,92.26,0.21,None,0.48,9,0.34,3,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-01-Af,14,2026-04-07,WC-01,Afternoon,8,7.73,78.42,0.27,None,1.79,-3,0.01,2,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-01-Ni,14,2026-04-07,WC-01,Night,8,7.13,74.25,0.87,None,0.77,2,0,3,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-04-Mo,14,2026-04-07,WC-04,Morning,8,7.01,70.8,0.99,Planned Maintenance,1.19,16,0,2,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-04-Af,14,2026-04-07,WC-04,Afternoon,8,7.89,92.25,0.11,None,0.32,15,0.28,4,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-04-Ni,14,2026-04-07,WC-04,Night,8,7.26,84.64,0.74,None,0.75,-5,0.07,1,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-07-Mo,14,2026-04-07,WC-07,Morning,8,7.09,64.43,0.91,Setup,1.99,13,0,1,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-07-Af,14,2026-04-07,WC-07,Afternoon,8,7.89,56.06,0.11,None,1.41,-5,0,3,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-07-Ni,14,2026-04-07,WC-07,Night,8,7.71,89.45,0.29,Material Wait,0.88,0,0.1,1,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-09-Mo,14,2026-04-07,WC-09,Morning,8,7.32,94.73,0.68,None,0.11,4,0.22,2,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-09-Af,14,2026-04-07,WC-09,Afternoon,8,7.88,59.87,0.12,Setup,1.55,-2,0,2,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-09-Ni,14,2026-04-07,WC-09,Night,8,7.33,61.57,0.67,Planned Maintenance,0.3,4,0,4,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-12-Mo,14,2026-04-07,WC-12,Morning,8,7.56,79.01,0.44,None,1.47,10,0.05,3,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-12-Af,14,2026-04-07,WC-12,Afternoon,8,7.64,72.41,0.36,None,0.37,5,0,1,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-12-Ni,14,2026-04-07,WC-12,Night,8,7.85,59.8,0.15,Planned Maintenance,1.17,-3,0,2,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-15-Mo,14,2026-04-07,WC-15,Morning,8,7.45,92.31,0.55,None,1.47,-2,0.17,1,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-15-Af,14,2026-04-07,WC-15,Afternoon,8,7.02,58.19,0.98,Setup,1.6,5,0,1,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-15-Ni,14,2026-04-07,WC-15,Night,8,7.47,63.23,0.53,None,1.71,19,0,4,Active,MACHINE_BREAKDOWN
WCU-14-2-WC-ASSM-03-Mo,14,2026-04-07,WC-ASSM-03,Morning,8,1.02,11.04,6.98,Machine Breakdown,5.15,87,0,3,Offline,MACHINE_BREAKDOWN
WCU-14-2-WC-ASSM-03-Af,14,2026-04-07,WC-ASSM-03,Afternoon,8,0.45,0.47,7.55,Machine Breakdown,5.7,61,0,3,Offline,MACHINE_BREAKDOWN
